id,cr_no,target_sentence,response,training,tooshort_AD,irrelevant_AD,copypaste_AD,eval_AD,overall_AD,notes_AD,overall_AD_2,tooshort_JM,irrelevant_JM,copypaste_JM,eval_JM,overall_JM,notes_JM,overall_JM_2,interrater_difference,agree,interrater_difference_2
SERP_F19C_B1_93,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",I remember learning this is Psychology and previous Anatomy classes.,2,0,0,0,0,1,too associative,1,0,0,0,0,0,NA,0,1,0,NA
SERP_F19C_B1_93,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",I just learned this last semester in my intro to Psychology class.,2,0,0,0,0,1,is it too non-informative?,1,0,0,0,0,0,NA,0,1,0,NA
SERP_F19C_B1_93,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,I am often fascinated by how the pupil of the eye also adjust in size according to emotion.,2,0,0,0,1,2,emotion?,2,0,0,0,0,0,NA,2,2,0,NA
SERP_F19C_B1_93,viz_cr_4,"In dim light, the pupil becomes larger","I know that this has something to do with rods and cones, right?",2,0,0,0,0,2,prediciton,2,0,0,0,0,2,NA,2,0,1,NA
SERP_F19C_B1_93,viz_cr_5,This bends the light rays producing an image that is in focus,"I remember hearing that we don't really see what is there, because our brain takes the bended stimulus and just makes a complete picture, which is why optical illusions are so common.",2,0,0,0,0,2,outside knowledge but not as connected?,2,0,0,0,0,0,torn between 0 and 1. It's a bit illusive and abstract but arguably something there,2,2,0,NA
SERP_F19C_B1_93,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",I just thought about far-sighted and nearsightedness.,2,0,0,0,0,2,weak inferences,2,0,0,0,0,1,NA,2,1,0,NA
SERP_F19C_B1_93,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,I remember learning about this in Psychology.,2,0,0,0,0,1,comp monitoring?,1,0,0,0,0,0,NA,1,1,0,NA
SERP_F19C_B1_93,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","I remember that cones work with colors because they both start with the letter 'c', and so rods work with dim lights.",2,0,0,0,0,2,cones bridge,2,0,0,0,0,1,NA,2,1,0,NA
SERP_F19C_B1_93,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",Which is why people who are color-blind have malfunctioning cones. Right?,2,0,0,0,0,2,NA,2,0,0,0,0,2,NA,2,0,1,NA
SERP_F19C_C2_94,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",The eyes have receptors that receive light from the surroundings and convert it into electrical impulses that reach our brain through our nerves and brain interprets the impulses to help us see,2,0,0,0,0,3,bold shows new words,3,0,0,0,0,2,local bridging,3,1,0,NA
SERP_F19C_C2_94,viz_cr_4,"In dim light, the pupil becomes larger",.The pupil adjusts with the surroundings so that sufficient amount of light can enter the eyes enabling us to see even in the dim light.,2,0,0,0,0,2,feels global? At least 2,2,0,0,0,0,1,"this is a lot of words, torn between 1 and 2 but settled on 1 b/c it's mostly about the TS",2,1,0,NA
SERP_F19C_C2_94,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",There are certain cells that responds to certain surroundings only to help us see,2,0,0,0,0,1,very vague,1,0,0,0,0,0,"this feels to vague for me to give it a 1. they didn't even distinguish between the different kinds of ""certain cells""",1,1,0,NA
SERP_F19C_C2_1,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",When you eyes respond to the stimuli of light they convert them into to impulses that the brain can understand which helps you see.,4,,,,,2,maybe 1?,2,,,,,2,,2,,,
SERP_F19C_C2_1,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",The pupil and the iris are the fist visible layers of the eyes that are covered by the cornea which is tissue that covers the front of the eye.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_1,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,The muscles in the iris help regulate the size of the pupil.,4,,,,,2,regulate bridge,2,,,,,1,"updated this from 1 to 2 b/c of use of the word ""regulate""",2,,,
SERP_F19C_C2_1,viz_cr_4,"In dim light, the pupil becomes larger",When the pupil is exposed to dim light it will become bigger.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_1,viz_cr_5,This bends the light rays producing an image that is in focus,When the muscles in the eyes bend the light rays that helps produce a focused image.,4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C2_1,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",Thin lens help bend the light less which makes it easier to see things from far away.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_1,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,There are about 130 million receptor cells in the eye that help response to light.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_1,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","To help you see black, white, and shades of gray the rod cells in the eye need dim light.",4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C2_1,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","Edges, colors, and objects are perceived when the brain receives impulses from optic nerves when light is hitting the rods and the cones.",4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_2,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Wow so without my eyes converting into my brain I wouldn't be able to see I wonder how that works,4,,,,,1,,1,,,,,2,,2,,,
SERP_F19C_B2_2,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",So that's what that little black ball in my eye is called the pupil and the iris. I was wondering what was the name of it,4,,,,,1,,1,,,,,2,,2,,,
SERP_F19C_B2_2,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,I wonder how big is the pupil in pounds,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_2,viz_cr_4,"In dim light, the pupil becomes larger",Wow I'll be impressed I didn't know that The Pupil can grow larger when it's involved with dim light,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B2_2,viz_cr_5,This bends the light rays producing an image that is in focus,what i want to know is how can it affected the pupil,4,,,,,1,,1,,,,,2,,2,,,
SERP_F19C_B2_2,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",enough said,4,,,,,0,,0,,,,,0,,0,,,
SERP_F19C_B2_2,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,so what is the retina and why does it has so many receptor cells,4,,,,,1,,1,,,,,2,,2,,,
SERP_F19C_B2_2,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",i wonder if those are the only colors you can see,4,,,,,1,,2,,,,,2,,2,,,
SERP_F19C_B2_2,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",That's very interesting tell me more,4,,,,2,0,,0,,,,,0,,0,,,
SERP_F19C_C1_3,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Our brain has many functions. One of the many function our brain has is allowing us to see.,4,,,,,2,,1,,,,,1,,1,,,
SERP_F19C_C1_3,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.","On the eye, the white part is called the cornea. The pupil is black and usually dilates in the dark. We can see the pupil and iris with the naked eye.",4,,,,,3,maybe 2,2,,,,,2,,2,,,
SERP_F19C_C1_3,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,The pupil dilates because of the iris. We can see this when there is light or darkness.,4,,,,,3,,2,,,,,2,,2,,,
SERP_F19C_C1_3,viz_cr_4,"In dim light, the pupil becomes larger",In the dark the pupil becomes bigger. This means that in the dark our eyes do not work the best.,4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_C1_3,viz_cr_5,This bends the light rays producing an image that is in focus,"When light enters our eyes, our muscles work together and produce a picture. This allows us to have vision.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_3,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",Many people where glasses or contacts because their lenses are not thin or thick enough. In order for you to see far away or to have 2020 vision it is important for your lenses to be thin so light wont enter your eye as much.,4,,,,,3,,3,,,,,3,,3,,,
SERP_F19C_C1_3,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,Our eye contains cells that responds back to our brain allowing us to see.,4,,,,,1,,2,,,,,2,,2,,,
SERP_F19C_C1_3,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",We are able to see dark and dull colors because of our rod cells.,4,,,,,2,,2,,,,,1,,1,,,
SERP_F19C_C1_3,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","We can see things  and colors because of cones. Rods allows us to see dark colors. They both respond to light, it allows them to see everything at once.",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_B1_6,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Our eyes change the stimulus into something that our brain can understand and interpret which is an impulse. this gives us the ability to see,4,,,,,2,,1,,,,,1,,1,,,
SERP_F19C_B1_6,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.","the cornea is the second layer of defense that protects our pupil and iris from obstruction or damage
",4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_B1_6,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,"the bigger the muscles in the iris, the bigger the pupils
",4,,,,,2,,1,,,,,1,not sure about this one,1,,,
SERP_F19C_B1_6,viz_cr_4,"In dim light, the pupil becomes larger",the pupil becomes larger because it needs to work harder to see in the dark,4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_B1_6,viz_cr_5,This bends the light rays producing an image that is in focus,the muscle bends rays of light which then produces a more focused image,4,,,,,2,,2,,,,,1,"round 2 notes: is use of the world muscle going to be a ""bridge"" ? Or is that too ""basic""  a word to count, kind of like the word ""eyes"". I decided to keep this as a 1 because of the pronoun ""This"" in the cr",1,,,
SERP_F19C_B1_6,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less","the farther away an object is, the thinner the lens in our eyes get in order to bend less light",4,,,,,2,,2,,,,,1,,1,,,
SERP_F19C_B1_6,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,there are about 130 million receptor cells in the retina and each of them respond to light,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_B1_6,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",Rod cells see monochrome colors and work best in dim light,4,,,,,2,,2,,,,,1,,2,,,
SERP_F19C_B1_6,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","when both receptors respond to being hit by light, the nerve impulses travel through the optic nerves to the brain and it is there that colors, edges and objects are received",4,,,,,2,,1,,,,,1,,1,,,
SERP_F19C_C1_7,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Your eyes are a sense organ that when introduced to light allow you to see objects in your environment. Your brain converts the stimulus of light into impulses that give you the ability to see.,4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_7,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",Our eyes have a clear layer of tissue that covers the visible part of our eyes which include the pupil and iris.,4,,,,,1,maybe 2 but mostly feels like moving words around ,1,,,,,1,,1,,,
SERP_F19C_C1_7,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,The size of your pupil is regulated by the muscles in the iris.,4,,,,,2,,2,,,,,1,"regulate and adjust are synonyms so this is just a paraphrase, right?",1,,,
SERP_F19C_C1_7,viz_cr_4,"In dim light, the pupil becomes larger",When your pupil is in dim light it becomes larger.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C1_7,viz_cr_5,This bends the light rays producing an image that is in focus,The lens with the help of muscles attached to it bend light rays producing an image that is in focus.,4,,,,,2,,2,,,,,2,,2,,,
SERP_F19C_C1_7,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",In order to see far away things the lenses in your eye need to be thin to bend the light less.,4,,,,,1,,1,,,,,1,,1,,,
SERP_F19C_C1_7,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,The retina has 130 million receptor cells that each respond to light.,4,,,,,1,,1,,,,,1,,1,,,
